256,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.774193548,2010,0
257,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.806451613,2010,0
259,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.870967742,2010,0
260,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.903225806,2010,0
262,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,3.967741935,2010,0
263,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4,2010,0.1
264,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.033333333,2010,0
266,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.1,2010,0
267,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.133333333,2010,0
269,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.2,2010,0
270,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.233333333,2010,0
272,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.3,2010,0
273,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.333333333,2010,0
275,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.4,2010,0
276,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.433333333,2010,0
278,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.5,2010,0.04
279,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.533333333,2010,0.19
280,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.566666667,2010,0
281,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.6,2010,0.07
282,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.633333333,2010,0
283,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.666666667,2010,0.25
285,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.733333333,2010,0
286,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.766666667,2010,0
288,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.833333333,2010,0
289,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.866666667,2010,0
291,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.933333333,2010,0
292,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,4.966666667,2010,0
294,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.032258065,2010,0.2
295,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.064516129,2010,0
296,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.096774194,2010,0
298,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.161290323,2010,0
299,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.193548387,2010,0
301,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.258064516,2010,0
302,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.290322581,2010,0
304,USW00003080,"RESERVE 1 W, NM US",33.7149,-108.7771,1780.6,5.35483871,2010,0
